Edges,Nodes,Density,Components,Min_spl,Max_spl,Median_spl,Mean_spl,Sd_spl,Min_bc,Max_bc,Median_bc,Mean_bc,Sd_bc,Min_cc,Max_cc,Median_cc,Mean_cc,Sd_cc,Min_dc,Max_dc,Median_dc,Mean_dc,Sd_dc
2241,1340,0.001,467,0,42,11,11.705,4.538,0,0.221,0.001,0.004,0.011,0,0.146,0.059,0.048,0.032,0,0.063,0.002,0.002,0.002
1477,711,0.002,74,0,24,10,9.546,3.155,0,0.306,0.005,0.01,0.023,0,0.159,0.094,0.09,0.028,0,0.049,0.005,0.005,0.004
155,114,0.012,111,0,11,3,3.104,2.193,0,0.013,0,0.001,0.002,0,0.064,0.017,0.022,0.017,0,0.07,0.026,0.024,0.01
1156,629,0.002,104,0,31,10,10.896,4.305,0,0.337,0.002,0.012,0.029,0,0.13,0.083,0.074,0.027,0,0.089,0.004,0.005,0.006
2729,1283,0.001,171,0,38,9,9.193,3.286,0,0.219,0.001,0.005,0.016,0,0.167,0.096,0.089,0.031,0,0.049,0.003,0.003,0.003
12367,4111,0,701,0,91,16,17.134,8.265,0,0.413,0,0.003,0.012,0,0.115,0.051,0.049,0.021,0,0.041,0,0.001,0.003
2552,742,0.004,55,0,35,10,10.7,4.717,0,0.435,0.004,0.011,0.027,0,0.166,0.091,0.087,0.027,0,0.07,0.004,0.009,0.012
458,251,0.007,42,0,20,8,8.219,2.956,0,0.123,0.014,0.02,0.022,0,0.154,0.098,0.087,0.039,0,0.04,0.012,0.014,0.006
2294,1218,0.001,207,0,32,12,11.784,3.867,0,0.318,0.002,0.006,0.02,0,0.146,0.075,0.069,0.031,0,0.055,0.002,0.003,0.002
4109,1830,0.001,115,0,35,8,8.545,2.85,0,0.355,0.001,0.003,0.017,0,0.2,0.115,0.111,0.03,0,0.124,0.001,0.002,0.004
9049,4944,0,1376,0,62,15,16.75,7.903,0,0.299,0,0.002,0.008,0,0.103,0.047,0.042,0.026,0,0.033,0,0,0.001
125,97,0.013,79,0,14,4,4.368,3.131,0,0.037,0.001,0.004,0.007,0,0.056,0.028,0.026,0.012,0,0.052,0.02,0.026,0.011
7422,3348,0,246,0,30,8,7.993,2.78,0,0.631,0,0.001,0.017,0,0.255,0.123,0.12,0.03,0,0.104,0,0.001,0.003
340,203,0.008,48,0,22,8,8.236,3.429,0,0.188,0.015,0.022,0.03,0,0.167,0.09,0.078,0.042,0,0.049,0.014,0.016,0.007
37838,17109,0,544,0,52,12,13.028,4.124,0,0.219,0,0,0.004,0,0.156,0.079,0.076,0.019,0,0.034,0,0,0
959,531,0.003,103,0,32,14,13.372,5.776,0,0.289,0.003,0.015,0.031,0,0.106,0.058,0.053,0.026,0,0.069,0.005,0.006,0.004
44959,19210,0,1321,0,38,11,10.849,3.216,0,0.197,0.011,0.023,0.032,0,0.13,0.082,0.07,0.037,0,0.056,0.016,0.017,0.007
283,181,0.008,48,0,23,8,8.379,3.57,0,0.197,0.01,0.023,0.033,0,0.13,0.08,0.07,0.037,0,0.055,0.016,0.017,0.007
279,178,0.008,48,0,23,8,8.261,3.537,0,0.197,0.011,0.023,0.032,0,0.13,0.082,0.07,0.037,0,0.056,0.016,0.017,0.007
622,388,0.004,143,0,28,11,11.047,4.832,0,0.344,0.002,0.013,0.03,0,0.121,0.057,0.049,0.03,0,0.069,0.007,0.008,0.006
110,109,0.009,98,0,11,3,3.153,2.467,0,0.013,0,0.001,0.002,0,0.177,0.009,0.016,0.022,0,0.138,0.018,0.018,0.015
23320,10863,0,725,0,39,12,11.899,3.712,0,0.303,0,0,0.006,0,0.16,0.083,0.08,0.023,0,0.045,0,0,0
1628,825,0.002,177,0,40,10,9.813,3.785,0,0.217,0.002,0.007,0.017,0,0.129,0.08,0.072,0.03,0,0.037,0.003,0.004,0.003
935,464,0.004,46,0,27,8,8.846,3.559,0,0.309,0.006,0.013,0.03,0,0.179,0.105,0.097,0.036,0,0.075,0.008,0.008,0.007
10182,5174,0,647,0,34,11,11.352,3.636,0,0.296,0,0.001,0.008,0,0.168,0.079,0.076,0.029,0,0.048,0,0,0.001
7019,3281,0,429,0,36,9,9.231,2.859,0,0.248,0,0.002,0.01,0,0.179,0.102,0.095,0.031,0,0.05,0.001,0.001,0.002
37,34,0.032,31,0,7,2,1.926,1.641,0,0.033,0,0.004,0.007,0,0.129,0.045,0.047,0.033,0,0.121,0.06,0.065,0.03
213,137,0.011,50,0,22,8,8.333,4.239,0,0.188,0.005,0.024,0.036,0,0.13,0.063,0.058,0.038,0,0.066,0.022,0.022,0.011
919,481,0.003,131,0,47,16,16.713,8.99,0,0.236,0.003,0.019,0.038,0,0.088,0.044,0.039,0.022,0,0.043,0.006,0.007,0.005
81,74,0.014,71,0,13,4,4.069,2.819,0,0.051,0.001,0.005,0.01,0,0.073,0.03,0.03,0.019,0,0.068,0.027,0.029,0.013
2039,1019,0.001,158,0,37,11,11.786,4.847,0,0.373,0.002,0.008,0.022,0,0.159,0.076,0.071,0.026,0,0.071,0.003,0.003,0.004
3902,1782,0.001,749,0,64,11,14.249,8.694,0,0.272,0,0.003,0.016,0,0.103,0.04,0.034,0.028,0,0.281,0.001,0.002,0.011
14516,6194,0,385,0,40,8,8.153,2.495,0,0.295,0,0.001,0.008,0,0.207,0.118,0.114,0.028,0,0.09,0,0,0.002
866,460,0.004,107,0,24,9,8.649,3.028,0,0.224,0.005,0.01,0.021,0,0.152,0.086,0.075,0.034,0,0.041,0.008,0.008,0.005
1812,836,0.002,111,0,35,10,10.678,5.831,0,0.5,0.001,0.009,0.033,0,0.188,0.099,0.087,0.038,0,0.137,0.003,0.005,0.009
1024,591,0.002,177,0,30,10,10.582,4.24,0,0.226,0.004,0.01,0.019,0,0.146,0.071,0.062,0.036,0,0.049,0.005,0.005,0.003
277,182,0.008,81,0,19,9,8.448,3.695,0,0.165,0.003,0.016,0.028,0,0.108,0.061,0.049,0.031,0,0.055,0.016,0.016,0.007
4720,2198,0,236,0,44,12,12.781,4.516,0,0.279,0.001,0.004,0.012,0,0.136,0.075,0.07,0.024,0,0.049,0.001,0.001,0.002
3787,2066,0,382,0,33,12,12.61,4.177,0,0.233,0.001,0.004,0.014,0,0.129,0.069,0.062,0.025,0,0.023,0.001,0.001,0.001
21813,9503,0,834,0,41,11,11.082,3.507,0,0.334,0,0,0.006,0,0.161,0.088,0.084,0.025,0,0.025,0,0,0
18490,8528,0,768,0,34,10,10.152,3.051,0,0.276,0,0,0.006,0,0.179,0.095,0.09,0.029,0,0.038,0,0,0.001
492,283,0.006,77,0,24,11,10.61,4.317,0,0.236,0.005,0.021,0.038,0,0.145,0.066,0.061,0.031,0,0.053,0.01,0.012,0.007
269,185,0.007,57,0,33,11,11.943,6.171,0,0.266,0.009,0.032,0.046,0,0.125,0.057,0.049,0.029,0,0.043,0.016,0.015,0.006
9383,4781,0,529,0,43,12,12.887,4.127,0,0.253,0,0.002,0.007,0,0.129,0.072,0.068,0.023,0,0.036,0,0,0.001
346,264,0.004,178,0,32,8,9.207,5.929,0,0.034,0,0.004,0.007,0,0.054,0.012,0.017,0.015,0,0.053,0.011,0.009,0.005
342,226,0.006,207,0,29,7,7.647,4.946,0,0.029,0.001,0.004,0.006,0,0.115,0.018,0.022,0.019,0,0.04,0.013,0.013,0.006
3949,2043,0,153,0,38,12,12.342,4.123,0,0.414,0.001,0.005,0.016,0,0.142,0.078,0.076,0.021,0,0.048,0.001,0.001,0.002
5537,2306,0.001,233,0,33,9,9.597,3.935,0,0.191,0,0.003,0.013,0,0.165,0.099,0.095,0.025,0,0.081,0.001,0.002,0.003
6019,2540,0,259,0,33,9,9.726,4.078,0,0.19,0,0.003,0.013,0,0.164,0.098,0.095,0.026,0,0.073,0.001,0.001,0.003
1331,725,0.002,67,0,33,10,10.651,4.437,0,0.597,0.005,0.011,0.034,0,0.168,0.089,0.084,0.029,0,0.062,0.004,0.005,0.003
99,75,0.017,46,0,12,4,4.508,2.554,0,0.052,0.005,0.011,0.014,0,0.106,0.042,0.047,0.031,0,0.054,0.04,0.035,0.015
43,39,0.029,36,0,7,1,1.818,1.627,0,0.024,0,0.003,0.005,0,0.112,0.039,0.04,0.028,0,0.105,0.052,0.058,0.023
238,158,0.009,79,0,22,7,7.774,4.754,0,0.078,0.002,0.009,0.015,0,0.075,0.027,0.029,0.02,0,0.044,0.019,0.019,0.007
550,318,0.005,93,0,35,12,12.285,5.873,0,0.248,0.006,0.02,0.038,0,0.131,0.057,0.05,0.03,0,0.05,0.009,0.01,0.005
516,305,0.005,119,0,26,10,10.512,5.174,0,0.191,0.003,0.015,0.031,0,0.108,0.061,0.049,0.03,0,0.075,0.009,0.011,0.007
19395,9131,0,631,0,39,12,12.318,3.852,0,0.269,0,0.001,0.006,0,0.152,0.08,0.077,0.023,0,0.037,0,0,0
2469,1190,0.001,103,0,34,11,10.906,3.742,0,0.289,0.002,0.006,0.018,0,0.133,0.081,0.077,0.022,0,0.082,0.002,0.003,0.004
19395,9131,0,631,0,39,12,12.318,3.852,0,0.269,0,0.001,0.006,0,0.152,0.08,0.077,0.023,0,0.037,0,0,0
8514,3472,0,190,0,36,10,10.183,3.399,0,0.26,0,0.002,0.011,0,0.169,0.099,0.095,0.024,0,0.055,0.001,0.001,0.002
3066,1503,0.001,130,0,31,10,10.724,3.706,0,0.315,0.002,0.005,0.017,0,0.164,0.091,0.086,0.026,0,0.065,0.001,0.002,0.003
3215,1974,0,882,0,40,11,11.269,4.553,0,0.065,0,0.001,0.003,0,0.061,0.023,0.019,0.015,0,0.016,0.001,0.001,0.001
9210,4774,0,870,0,43,12,12.306,4.34,0,0.248,0,0.001,0.008,0,0.144,0.075,0.067,0.029,0,0.029,0,0,0
3659,1848,0.001,186,0,36,12,12.577,4.682,0,0.322,0.001,0.005,0.015,0,0.158,0.073,0.071,0.029,0,0.044,0.001,0.002,0.002
731,386,0.004,99,0,27,9,9.67,4.366,0,0.444,0.002,0.014,0.039,0,0.175,0.075,0.072,0.04,0,0.085,0.007,0.009,0.009
173,128,0.01,76,0,21,6,6.73,4.746,0,0.063,0,0.006,0.013,0,0.081,0.028,0.026,0.016,0,0.062,0.023,0.021,0.008
141,96,0.015,38,0,21,6,6.741,3.765,0,0.087,0.01,0.024,0.027,0,0.137,0.069,0.061,0.041,0,0.052,0.031,0.03,0.011
322,179,0.01,63,0,21,8,7.876,3.804,0,0.177,0.007,0.017,0.027,0,0.153,0.069,0.057,0.037,0,0.067,0.016,0.02,0.009
5468,2287,0.001,231,0,34,9,9.838,4.381,0,0.189,0,0.003,0.014,0,0.166,0.099,0.095,0.026,0,0.081,0.001,0.002,0.003
3596,1641,0.001,281,0,44,10,10.986,5.252,0,0.277,0.001,0.004,0.016,0,0.148,0.078,0.071,0.031,0,0.079,0.001,0.002,0.003
1680,955,0.001,259,0,33,11,11.566,4.248,0,0.183,0.002,0.006,0.014,0,0.116,0.065,0.052,0.031,0,0.026,0.003,0.003,0.002
919,481,0.003,131,0,47,16,16.713,8.99,0,0.236,0.003,0.019,0.038,0,0.088,0.044,0.039,0.022,0,0.043,0.006,0.007,0.005
2358,986,0.002,108,0,35,13,13.685,5.582,0,0.209,0.002,0.01,0.023,0,0.132,0.07,0.066,0.026,0,0.137,0.004,0.004,0.009
5734,2544,0,312,0,32,10,9.892,3.241,0,0.269,0,0.002,0.012,0,0.156,0.095,0.089,0.027,0,0.046,0.001,0.001,0.002
1033,545,0.003,185,0,28,10,10.252,4.347,0,0.126,0.002,0.008,0.017,0,0.149,0.063,0.052,0.039,0,0.047,0.007,0.006,0.004
971,647,0.002,380,0,45,13,14.255,7.751,0,0.203,0,0.006,0.018,0,0.093,0.024,0.027,0.025,0,0.041,0.004,0.004,0.002
124,94,0.014,61,0,17,5,5.769,3.833,0,0.105,0.002,0.01,0.02,0,0.102,0.045,0.038,0.023,0.01,0.086,0.032,0.028,0.013
144,103,0.013,63,0,21,5,5.915,3.606,0,0.093,0.003,0.012,0.019,0,0.12,0.029,0.043,0.032,0,0.058,0.029,0.027,0.011
1988,1022,0.001,143,0,43,11,11.658,4.498,0,0.213,0.002,0.008,0.017,0,0.121,0.074,0.069,0.024,0,0.035,0.002,0.003,0.003
406,238,0.007,134,0,17,7,7.044,3.078,0,0.214,0.004,0.009,0.021,0,0.14,0.065,0.055,0.035,0,0.071,0.012,0.014,0.007
520,300,0.005,139,0,19,6,6.421,2.975,0,0.092,0.001,0.004,0.009,0,0.116,0.043,0.038,0.024,0,0.083,0.01,0.011,0.008
679,366,0.005,56,0,22,9,9.251,3.588,0,0.361,0.008,0.017,0.032,0,0.175,0.094,0.084,0.037,0,0.076,0.008,0.01,0.007
1911,1017,0.001,166,0,39,13,13.145,4.903,0,0.226,0.002,0.009,0.02,0,0.136,0.069,0.064,0.028,0,0.034,0.002,0.003,0.002
3814,1678,0.001,197,0,35,8,8.639,3.051,0,0.247,0,0.003,0.016,0,0.202,0.105,0.101,0.033,0,0.106,0.002,0.002,0.005
98,77,0.016,65,0,13,4,4.279,3.036,0,0.065,0.001,0.006,0.011,0,0.109,0.032,0.033,0.02,0,0.065,0.039,0.033,0.013
10615,5324,0,409,0,50,15,15.527,5.714,0,0.325,0,0.002,0.01,0,0.112,0.062,0.06,0.02,0,0.019,0,0,0
2566,1259,0.001,184,0,40,10,9.92,3.804,0,0.238,0.002,0.005,0.016,0,0.157,0.089,0.081,0.029,0,0.048,0.003,0.003,0.003
3612,1640,0.001,252,0,35,9,9.615,3.993,0,0.263,0.001,0.003,0.015,0,0.157,0.086,0.079,0.03,0,0.076,0.002,0.002,0.003
1555,721,0.002,152,0,29,8,8.738,3.701,0,0.368,0.001,0.007,0.023,0,0.198,0.088,0.081,0.047,0,0.151,0.005,0.005,0.009
10777,4991,0,219,0,35,12,11.905,3.788,0,0.418,0,0.002,0.012,0,0.199,0.084,0.083,0.022,0,0.062,0,0,0.001
1938,1022,0.001,103,0,30,12,11.699,3.955,0,0.245,0.003,0.008,0.018,0,0.154,0.077,0.075,0.028,0,0.044,0.002,0.003,0.003
19563,8459,0,715,0,32,10,10.308,3.051,0,0.273,0,0,0.007,0,0.177,0.093,0.09,0.028,0,0.037,0,0,0.001
1306,689,0.002,116,0,25,10,10.41,3.581,0,0.261,0.005,0.01,0.021,0,0.147,0.08,0.075,0.028,0,0.033,0.005,0.005,0.003
2039,1262,0.001,510,0,146,16,22.69,22.023,0,0.033,0,0.002,0.004,0,0.024,0.003,0.007,0.007,0,0.111,0.002,0.002,0.004
54,47,0.024,43,0,10,2,2.744,2.139,0,0.028,0.002,0.005,0.007,0,0.105,0.037,0.039,0.024,0,0.086,0.043,0.049,0.021
3471,1836,0.001,191,0,35,12,12.562,3.959,0,0.222,0.002,0.005,0.011,0,0.134,0.074,0.07,0.023,0,0.028,0.001,0.002,0.001
7345,3874,0,865,0,36,13,13.048,3.767,0,0.117,0,0.002,0.006,0,0.102,0.063,0.055,0.025,0,0.013,0,0,0
2036,1006,0.002,163,0,40,10,10.698,4.075,0,0.203,0.002,0.007,0.018,0,0.121,0.078,0.071,0.027,0,0.045,0.003,0.004,0.003
1459,828,0.002,247,0,30,12,11.555,4.064,0,0.195,0.002,0.007,0.015,0,0.1,0.063,0.054,0.028,0,0.037,0.003,0.004,0.003
179,128,0.011,98,0,16,5,5.891,3.6,0,0.051,0.002,0.006,0.009,0,0.114,0.028,0.03,0.021,0,0.047,0.023,0.022,0.008
25505,9945,0,2391,0,146,11,11.491,3.959,0,0.232,0,0,0.004,0,0.139,0.07,0.061,0.03,0,0.037,0,0,0.001
16451,7094,0,1162,0,33,10,9.879,3.144,0,0.296,0,0.001,0.007,0,0.183,0.092,0.084,0.037,0,0.052,0,0,0.001
5208,2732,0,362,0,35,12,11.893,3.517,0,0.184,0.001,0.003,0.01,0,0.136,0.077,0.073,0.024,0,0.025,0.001,0.001,0.001
29934,13029,0,677,0,37,10,10.415,3.768,0,0.428,0,0,0.006,0,0.182,0.095,0.095,0.03,0,0.127,0,0,0.001
203,148,0.009,72,0,18,5,5.972,3.92,0,0.032,0.001,0.004,0.007,0,0.058,0.027,0.024,0.014,0,0.04,0.02,0.018,0.006
2900,1367,0.001,206,0,48,9,10.488,4.777,0,0.217,0.001,0.005,0.017,0,0.144,0.089,0.08,0.032,0,0.042,0.002,0.003,0.003
3817,2153,0,553,0,31,12,12.025,3.907,0,0.333,0.001,0.003,0.012,0,0.156,0.065,0.059,0.031,0,0.052,0.001,0.001,0.001
19395,9131,0,631,0,39,12,12.318,3.852,0,0.269,0,0.001,0.006,0,0.152,0.08,0.077,0.023,0,0.037,0,0,0
607,328,0.005,51,0,25,9,9.664,3.978,0,0.274,0.007,0.02,0.036,0,0.145,0.091,0.081,0.033,0,0.073,0.009,0.011,0.007
1761,865,0.002,89,0,32,11,10.876,4.054,0,0.435,0.004,0.009,0.024,0,0.16,0.085,0.081,0.027,0.001,0.054,0.004,0.004,0.004
